Date,ABEV3.SA,BBAS3.SA,BBDC4.SA,BBSE3.SA,BPAC11.SA,BRKM5.SA,CMIG4.SA,CSAN3.SA,CSNA3.SA,ENEV3.SA,EQTL3.SA,GGBR4.SA,ITUB4.SA,KLBN11.SA,LREN3.SA,PETR4.SA,PRIO3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SBSP3.SA,SUZB3.SA,TOTS3.SA,UGPA3.SA,VALE3.SA,VIVT3.SA,WEGE3.SA
2021-01-19,11.78409194946289,11.70354175567627,15.327617645263672,17.811126708984375,20.895692825317383,21.590662002563477,3.8520419597625732,18.394123077392578,21.312606811523438,16.662500381469727,19.644601821899414,13.74450969696045,19.603151321411133,19.382747650146484,29.476606369018555,8.239023208618164,14.676426887512207,23.597631454467773,20.038740158081055,58.469017028808594,35.27821350097656,56.94620132446289,27.407230377197266,8.233718872070312,54.36210250854492,16.073976516723633,39.79479217529297
2021-01-20,11.603021621704102,11.441767692565918,15.008296966552734,17.699922561645508,20.677221298217773,21.446043014526367,3.7596800327301025,18.04120445251465,21.35131072998047,16.43000030517578,19.221860885620117,13.460726737976074,19.27887535095215,19.39603042602539,28.9461669921875,8.101180076599121,14.139289855957031,23.078134536743164,19.972259521484375,59.123409271240234,34.54007339477539,57.54875946044922,27.73218536376953,8.367301940917969,53.356475830078125,16.099674224853516,39.395057678222656
2021-01-21,11.30606460571289,11.325793266296387,14.793469429016113,17.78641700744629,20.851558685302734,21.122779846191406,3.756962776184082,17.33760643005371,21.557723999023438,16.170000076293945,18.98029327392578,13.396474838256836,19.018171310424805,19.316349029541016,28.442584991455078,7.911645889282227,14.83217716217041,22.426559448242188,19.83930206298828,57.71266555786133,34.15827178955078,57.13832473754883,27.620773315429688,8.345037460327148,53.957542419433594,16.084980010986328,38.92872619628906
2021-01-22,10.972894668579102,11.163427352905273,14.520593643188477,17.557830810546875,20.264564514160156,20.425209045410156,3.7488136291503906,17.199119567871094,21.91895866394043,16.032499313354492,18.98029327392578,13.578523635864258,18.611238479614258,18.93121337890625,27.542835235595703,7.779544830322266,14.376907348632812,22.047937393188477,19.80131721496582,57.37273025512695,34.7691535949707,56.20391845703125,27.917871475219727,8.129825592041016,53.84772872924805,16.20244789123535,39.514984130859375
2021-01-26,11.15396499633789,10.86521053314209,14.1722412109375,17.576364517211914,20.43006706237793,20.118959426879883,3.6618852615356445,16.91991424560547,21.286802291870117,15.975000381469727,18.86813735961914,12.87710952758789,17.993505477905273,19.449155807495117,27.81141471862793,7.753699779510498,14.097356796264648,22.778759002685547,19.630367279052734,56.05548858642578,34.446739196777344,57.81073760986328,27.95500946044922,8.192904472351074,53.02702713012695,16.455724716186523,39.50611114501953
2021-01-27,11.15396499633789,11.183309555053711,14.375443458557129,17.298351287841797,20.160846710205078,19.82121467590332,3.653735637664795,17.199119567871094,20.71915626525879,15.942500114440918,19.135583877563477,12.662938117980957,17.993505477905273,19.057374954223633,28.09342384338379,7.868566513061523,13.658062934875488,22.091970443725586,19.71584129333496,55.22264099121094,34.565521240234375,54.36130905151367,26.683055877685547,8.174351692199707,51.55324935913086,16.760395050048828,39.39063262939453
2021-01-28,11.255365371704102,11.44508171081543,14.822504997253418,17.440444946289062,21.147260665893555,20.272083282470703,3.8438916206359863,17.23262596130371,21.37710952758789,16.434999465942383,19.627349853515625,13.005613327026367,18.719606399536133,18.785131454467773,29.026744842529297,7.971951484680176,14.332978248596191,22.320898056030273,19.8677921295166,57.14327621459961,35.515777587890625,54.955135345458984,27.351530075073242,8.523143768310547,52.6513671875,16.778745651245117,39.070858001708984
2021-01-29,10.943923950195312,11.219759941101074,14.3638334274292,17.088302612304688,20.780942916870117,20.60385513305664,3.7216479778289795,16.765790939331055,19.609664916992188,15.649999618530273,19.428918838500977,12.44876480102539,18.050830841064453,18.526161193847656,27.844995498657227,7.664674758911133,14.07539176940918,21.94228172302246,19.278976440429688,54.287818908691406,34.67582321166992,54.1866569519043,26.367393493652344,8.081588745117188,50.83081817626953,16.591537475585938,37.21434783935547
2021-02-01,11.298822402954102,11.3622407913208,14.659936904907227,17.32924461364746,21.716602325439453,21.74378776550293,3.8411757946014404,17.17231559753418,20.441783905029297,17.764999389648438,19.497940063476562,12.443411827087402,18.5319766998291,18.77849006652832,27.576406478881836,7.905899524688721,14.67043685913086,22.039133071899414,20.038740158081055,54.34729766845703,35.26973342895508,56.09039306640625,26.33025550842285,8.244853973388672,52.7496223449707,16.859506607055664,37.54745101928711
2021-02-02,11.30606460571289,11.286030769348145,14.601235389709473,17.477516174316406,21.654813766479492,23.121915817260742,3.879206895828247,17.552038192749023,19.738672256469727,18.0,19.687740325927734,12.298843383789062,18.136856079101562,18.619123458862305,27.536123275756836,8.230406761169434,15.541038513183594,22.250457763671875,19.725337982177734,57.37273025512695,35.83818435668945,55.08613204956055,28.112836837768555,8.471196174621582,50.663211822509766,17.10910987854004,37.853904724121094
2021-02-03,11.356764793395996,11.375497817993164,14.670961380004883,17.51458168029785,23.28118324279785,24.55959129333496,3.91723895072937,17.634681701660156,20.112804412841797,18.270000457763672,20.050090789794922,12.598684310913086,18.047637939453125,18.878093719482422,28.09342384338379,8.310815811157227,15.351343154907227,22.400144577026367,20.608562469482422,58.469017028808594,35.40548324584961,55.758548736572266,27.46294403076172,8.701250076293945,52.264137268066406,17.762496948242188,39.38174819946289
2021-02-04,11.298822402954102,11.329105377197266,15.112544059753418,17.47133445739746,23.755632400512695,25.2741756439209,3.881923198699951,17.853580474853516,20.061201095581055,18.232500076293945,20.119110107421875,12.416638374328613,17.971172332763672,18.68552589416504,27.757699966430664,8.276354789733887,15.151663780212402,21.90706443786621,20.418621063232422,59.148895263671875,34.31947708129883,56.46590805053711,27.592918395996094,8.64930248260498,51.60527801513672,17.762496948242188,38.004913330078125
2021-02-05,11.240880966186523,11.252893447875977,15.03119945526123,17.619609832763672,24.24332618713379,24.806293487548828,3.8411757946014404,17.5877742767334,21.53837776184082,18.4375,20.265777587890625,12.95742416381836,17.894685745239258,18.891372680664062,27.536123275756836,8.282098770141602,15.674822807312012,22.23284912109375,20.276166915893555,58.528526306152344,34.31947708129883,58.07272720336914,27.44437026977539,8.756909370422363,53.5703125,17.56427574157715,37.52968978881836
2021-02-08,10.820795059204102,11.223073959350586,14.711634635925293,17.353954315185547,25.209882736206055,24.355422973632812,3.8466098308563232,19.095491409301758,22.325345993041992,18.612499237060547,20.13636589050293,12.850337982177734,17.56330680847168,18.552719116210938,27.690553665161133,8.072461128234863,16.191993713378906,22.3297061920166,20.276166915893555,58.859954833984375,33.717079162597656,57.60988998413086,28.270675659179688,8.85338306427002,54.33320617675781,17.446815490722656,37.97383117675781
2021-02-09,10.835281372070312,11.358928680419922,14.7871675491333,17.656675338745117,25.015689849853516,24.66167449951172,3.7814137935638428,18.668861389160156,22.867189407348633,18.502500534057617,20.283031463623047,12.930654525756836,17.773605346679688,18.552719116210938,27.45555305480957,7.908771514892578,15.523067474365234,22.549829483032227,19.80131721496582,58.2310791015625,36.10968780517578,58.24737548828125,28.623476028442383,9.050041198730469,54.47191619873047,17.443140029907227,37.75620651245117
2021-02-10,10.871496200561523,11.203193664550781,14.624478340148926,17.743165969848633,23.9189395904541,24.508548736572266,3.729797840118408,18.751508712768555,22.183429718017578,18.207500457763672,20.11048126220703,12.620101928710938,17.646156311035156,18.53944206237793,26.696809768676758,7.9834394454956055,15.860525131225586,22.408945083618164,19.11752700805664,57.236759185791016,34.955806732177734,59.557289123535156,29.16196632385254,8.797725677490234,54.73198318481445,17.490863800048828,38.209224700927734
2021-02-11,10.828038215637207,11.246267318725586,14.641919136047363,17.69374656677246,24.441936492919922,24.950910568237305,3.7325143814086914,19.29875373840332,21.299711227416992,18.1875,20.179502487182617,12.909236907958984,17.646156311035156,18.612485885620117,26.448375701904297,8.063847541809082,15.441198348999023,22.87561798095703,18.813623428344727,56.90532302856445,35.75334548950195,61.70554733276367,31.42733383178711,8.686406135559082,53.80725860595703,17.96805763244629,38.64004135131836
2021-02-12,10.712152481079102,11.183309555053711,14.641919136047363,17.59707260131836,24.000585556030273,25.708030700683594,3.6754679679870605,19.56455421447754,21.177143096923828,18.0625,20.326169967651367,12.909236907958984,17.69076156616211,18.605844497680664,26.790817260742188,8.167229652404785,15.892474174499512,22.787567138671875,19.165010452270508,56.854339599609375,35.36305236816406,61.75794219970703,32.160797119140625,8.682696342468262,54.26384353637695,17.76616859436035,38.493473052978516
